task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,AAUP,0.9983779399837794,LR,,78.3552659435406
Regression,AAUP,0.9983779399837794,LR,,78.40172947267584
Regression,AAUP,0.9983779399837794,LR,,78.22451146570297
Regression,AAUP,0.9983779399837794,LR,,78.37945477103231
Regression,AAUP,0.9983779399837794,LR,,78.37831334980976
Regression,AAUP,0.9983779399837794,LR,,78.35230459268443
Regression,AAUP,0.9983779399837794,LR,,78.33085380376112
Regression,AAUP,0.9983779399837794,LR,,78.43133804274122
Regression,AAUP,0.9983779399837794,LR,,78.24334749165116
Regression,AAUP,0.9983779399837794,LR,,78.53328595341692
Regression,AAUP,0.9983779399837794,KNN,K=3,79.53480371506154
Regression,AAUP,0.9983779399837794,KNN,K=3,79.49222442170881
Regression,AAUP,0.9983779399837794,KNN,K=3,79.71252132822747
Regression,AAUP,0.9983779399837794,KNN,K=3,80.08260808701604
Regression,AAUP,0.9983779399837794,KNN,K=3,79.13731541005244
Regression,AAUP,0.9983779399837794,KNN,K=3,79.45214621568985
Regression,AAUP,0.9983779399837794,KNN,K=3,79.22613534718502
Regression,AAUP,0.9983779399837794,KNN,K=3,79.27522017278316
Regression,AAUP,0.9983779399837794,KNN,K=3,79.68316070336185
Regression,AAUP,0.9983779399837794,KNN,K=3,79.20919444263589
Regression,AAUP,0.9983779399837794,M5,,105.21545855706688
Regression,AAUP,0.9983779399837794,M5,,106.18905332551677
Regression,AAUP,0.9983779399837794,M5,,105.8808619645492
Regression,AAUP,0.9983779399837794,M5,,104.1926566345991
Regression,AAUP,0.9983779399837794,M5,,104.96537104799253
Regression,AAUP,0.9983779399837794,M5,,105.8216279127957
Regression,AAUP,0.9983779399837794,M5,,105.34576914557867
Regression,AAUP,0.9983779399837794,M5,,105.43413193303563
Regression,AAUP,0.9983779399837794,M5,,103.96251938044449
Regression,AAUP,0.9983779399837794,M5,,104.08929825400199
