task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,AAUP,0.9875,LR,,78.27309942285211
Regression,AAUP,0.9875,LR,,77.36914429845403
Regression,AAUP,0.9875,LR,,77.80564430388252
Regression,AAUP,0.9875,LR,,77.9844788773652
Regression,AAUP,0.9875,LR,,76.59576738991328
Regression,AAUP,0.9875,LR,,77.63346004496903
Regression,AAUP,0.9875,LR,,76.97936585118913
Regression,AAUP,0.9875,LR,,79.15417472892511
Regression,AAUP,0.9875,LR,,78.98103712504722
Regression,AAUP,0.9875,LR,,77.76786493968662
Regression,AAUP,0.9875,KNN,K=3,76.28751087373072
Regression,AAUP,0.9875,KNN,K=3,77.1344812227701
Regression,AAUP,0.9875,KNN,K=3,76.6483370798614
Regression,AAUP,0.9875,KNN,K=3,76.7790568681591
Regression,AAUP,0.9875,KNN,K=3,76.67132485664044
Regression,AAUP,0.9875,KNN,K=3,76.38577575365812
Regression,AAUP,0.9875,KNN,K=3,76.8069357355445
Regression,AAUP,0.9875,KNN,K=3,76.47920472681356
Regression,AAUP,0.9875,KNN,K=3,75.63177821072887
Regression,AAUP,0.9875,KNN,K=3,75.45368739174991
Regression,AAUP,0.9875,M5,,100.55177108349389
Regression,AAUP,0.9875,M5,,97.46640899801325
Regression,AAUP,0.9875,M5,,98.25164555077215
Regression,AAUP,0.9875,M5,,100.16443702183655
Regression,AAUP,0.9875,M5,,97.4912041463611
Regression,AAUP,0.9875,M5,,96.03582295259942
Regression,AAUP,0.9875,M5,,99.21817108245182
Regression,AAUP,0.9875,M5,,96.25724202571338
Regression,AAUP,0.9875,M5,,99.09111392159716
Regression,AAUP,0.9875,M5,,97.08389591057454
