task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,AAUP,0.9875,LR,,82.68605778153328
Regression,AAUP,0.9875,LR,,81.96051176303543
Regression,AAUP,0.9875,LR,,82.04233890836575
Regression,AAUP,0.9875,LR,,82.20751903419003
Regression,AAUP,0.9875,LR,,81.2345457946404
Regression,AAUP,0.9875,LR,,81.39753396122211
Regression,AAUP,0.9875,LR,,82.420228641072
Regression,AAUP,0.9875,LR,,81.21428444499023
Regression,AAUP,0.9875,LR,,81.70370073771454
Regression,AAUP,0.9875,LR,,83.36869554547376
Regression,AAUP,0.9875,KNN,K=3,86.27230183071715
Regression,AAUP,0.9875,KNN,K=3,86.27100363670436
Regression,AAUP,0.9875,KNN,K=3,86.76483298960714
Regression,AAUP,0.9875,KNN,K=3,85.9871997091038
Regression,AAUP,0.9875,KNN,K=3,85.98870043640395
Regression,AAUP,0.9875,KNN,K=3,85.86647993051763
Regression,AAUP,0.9875,KNN,K=3,86.07347647796495
Regression,AAUP,0.9875,KNN,K=3,86.30290862983541
Regression,AAUP,0.9875,KNN,K=3,86.15627181509004
Regression,AAUP,0.9875,KNN,K=3,86.22084645361167
Regression,AAUP,0.9875,M5,,110.81331455454672
Regression,AAUP,0.9875,M5,,105.43787477242078
Regression,AAUP,0.9875,M5,,106.81780677549406
Regression,AAUP,0.9875,M5,,104.03977934558927
Regression,AAUP,0.9875,M5,,104.03923699808192
Regression,AAUP,0.9875,M5,,105.84834922289524
Regression,AAUP,0.9875,M5,,101.91167116489733
Regression,AAUP,0.9875,M5,,104.63970165600524
Regression,AAUP,0.9875,M5,,107.15542982410628
Regression,AAUP,0.9875,M5,,109.26000938956447
