task_name,gold_standard_file,coverage,model_name,model_configuration,root_mean_squared_error
Regression,AAUP,0.9875,LR,,87.3125703622381
Regression,AAUP,0.9875,LR,,85.80031199626603
Regression,AAUP,0.9875,LR,,86.91748208620926
Regression,AAUP,0.9875,LR,,86.01021109864864
Regression,AAUP,0.9875,LR,,90.75463860228035
Regression,AAUP,0.9875,LR,,91.76757475900487
Regression,AAUP,0.9875,LR,,87.99574427968322
Regression,AAUP,0.9875,LR,,85.74758023233812
Regression,AAUP,0.9875,LR,,85.36614416593551
Regression,AAUP,0.9875,LR,,85.49305020803756
Regression,AAUP,0.9875,KNN,K=3,85.54660652561826
Regression,AAUP,0.9875,KNN,K=3,86.40716931108031
Regression,AAUP,0.9875,KNN,K=3,87.29213276681477
Regression,AAUP,0.9875,KNN,K=3,86.4227190668659
Regression,AAUP,0.9875,KNN,K=3,86.50606374403927
Regression,AAUP,0.9875,KNN,K=3,86.87123329092113
Regression,AAUP,0.9875,KNN,K=3,86.91873317756868
Regression,AAUP,0.9875,KNN,K=3,85.95289637220435
Regression,AAUP,0.9875,KNN,K=3,87.40645790793508
Regression,AAUP,0.9875,KNN,K=3,87.53985372564973
Regression,AAUP,0.9875,M5,,107.70894241658907
Regression,AAUP,0.9875,M5,,107.5243706388703
Regression,AAUP,0.9875,M5,,114.09626688773194
Regression,AAUP,0.9875,M5,,107.00546211569011
Regression,AAUP,0.9875,M5,,106.18933525213984
Regression,AAUP,0.9875,M5,,110.3395254444317
Regression,AAUP,0.9875,M5,,107.17775780206243
Regression,AAUP,0.9875,M5,,106.23046583790355
Regression,AAUP,0.9875,M5,,109.42510126362875
Regression,AAUP,0.9875,M5,,106.6632111337298
